"","tagid","site.pop","rep","ind","branch","subBranch","conductance","basal_diameter","length","k_basalarea","leaf_area","K_leaf_mg","k_leaf_mmol","Notes1","basal_area","open_at","Proc_date","File_name","OV_flag","kstem","psi","length.to.leaves","Month","Day","Year","MDY","Method","pop","site","site.rep","ind.id","Al_As","cwd","pet","aet","ppt","tmn","tmx","Tdjf","Tjja","Ele","doy","kstem.sa","kstem.sa.l","avglength","avglegnth","kstem.sa.l.new"
"212","SF16_10_c_b9","SF16",10,"c","b9","",0.00299054,1.73,173,0.003807674,58,0.51561043,28.64502391,"no open",2.35061816323222,NA,43251,"SF_fullcurve1_053167",0,28.64502391,238,67,5,31,2018,43251,"Sperry","16","SF","SF.10","SF16_10_c",24.674360518106,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,181,706.797647005106,1222.75992931883,480,NA,3392.62870562451
"214","SF16_6_a_b2","SF16",6,"a","b2","",0.001615221,2.3,51.99,0.000388776,38.209,0.422733084,23.48517131,"",4.1547562843725,NA,43231,"SF_reprise_051118",0,25.65971029,NA,NA,5,11,2018,43231,"Sperry","16","SF","SF.6","SF16_6_a",9.19644797065895,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,161,235.978190624167,122.685061305504,NA,NA,NA
"215","SF16_6_a_b3","SF16",6,"a","b3","",0.00296943,1.73,69.54,0.001263292,29.912,0.992722083,55.15122685,"",2.35061816323222,NA,43231,"SF_reprise_051118",0,60.25778925,NA,NA,5,11,2018,43231,"Sperry","16","SF","SF.6","SF16_6_a",12.7251633071998,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,161,766.790208737077,533.225911155763,NA,NA,NA
"216","SF16_6_a_b4","SF16",6,"a","b4","",0.00114798,2.01,46.72,0.000361797,46.059,0.249241113,13.84672851,"",3.17308711994203,NA,43231,"SF_reprise_051118",0,15.1288248,NA,NA,5,11,2018,43231,"Sperry","16","SF","SF.6","SF16_6_a",14.5155169899153,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,161,219.602713421852,102.598387710689,NA,NA,NA
"217","SF16_9_b_b1","SF16",9,"b","b1","",0.001511969,1.825,66.5,0.001925098,77.494,0.195107865,10.83932584,"",2.61586675796563,NA,43232,"SF_reprise2_051218",0,11.8429607,NA,NA,5,12,2018,43232,"Sperry","16","SF","SF.9","SF16_9_b",29.6245975694372,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,162,350.84294476816,233.310558270826,NA,NA,NA
"218","SF16_9_b_b2","SF16",9,"b","b2","",0.00118927,1.73,44.9,0.001514226,34.973,0.340053793,18.8918774,"",2.35061816323222,NA,43232,"SF_reprise2_051218",0,20.64111411,NA,NA,5,12,2018,43232,"Sperry","16","SF","SF.9","SF16_9_b",14.878213972409,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,162,307.10291235749,137.889207648513,NA,NA,NA
"219","SF16_9_b_b3","SF16",9,"b","b3","",0.000746821,1.755,57,0.000950883,24.306,0.307258066,17.06989258,"",2.41904597821823,NA,43232,"SF_reprise2_051218",0,18.65042808,NA,NA,5,12,2018,43232,"Sperry","16","SF","SF.9","SF16_9_b",10.0477627208652,783.2500117,1264.467519,440.8900066,836.5575125,6.187958195,22.18125002,0.42974999,32.50149999,641,162,187.395075990402,106.815193314529,NA,NA,NA
"220","SF18_10_a_b1","SF18",10,"a","b1","",0.006138075,1.99,101,0.007815239,65.686,0.934457091,51.91428281,"",3.11025526687024,NA,43251,"SF_fullcurve1_053155",0,51.91428281,NA,49,5,31,2018,43251,"Sperry","18","SF","SF.10","SF18_10_a",21.119166873431,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,1096.38640177888,1107.35026579667,300,NA,3289.15920533663
"221","SF18_10_a_b2","SF18",10,"a","b2","",0.003149518,2.09,71,0.00401009,60.04,0.524569946,29.14277479,"",3.43069771753639,NA,43251,"SF_fullcurve1_053157",0,29.14277479,NA,45,5,31,2018,43251,"Sperry","18","SF","SF.10","SF18_10_a",17.5008132290697,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,510.02225857663,362.115803589407,232,NA,1183.25163989778
"222","SF18_10_a_b3","SF18",10,"a","b3","",0.001583478,1.65,72,0.002016147,39.364,0.402265554,22.34808631,"",2.13824649984955,NA,43251,"SF_fullcurve1_053159",0,22.34808631,NA,50,5,31,2018,43251,"Sperry","18","SF","SF.10","SF18_10_a",18.4094771125638,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,411.416583433545,296.219940072153,244,NA,1003.85646357785
"223","SF18_2_c_b1","SF18",2,"c","b1","",0.004394795,2.26,75,0.005595627,78.762,0.557984221,30.99912337,"",4.01149965936881,NA,43251,"SF_fullcurve1_053135",0,30.99912337,NA,35,5,31,2018,43251,"Sperry","18","SF","SF.2","SF18_2_c",19.6340537674115,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,608.638454989202,456.478841241902,220,NA,1339.00460097624
"224","SF18_2_c_b2","SF18",2,"c","b2","",0.001953462,2.31,83,0.002487225,53.287,0.366592663,20.36625908,"",4.19096313970512,NA,43251,"SF_fullcurve1_053137",0,20.36625908,NA,50,5,31,2018,43251,"Sperry","18","SF","SF.2","SF18_2_c",12.7147384082575,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,258.951656556998,214.929874942308,266,NA,688.811406441615
"226","SF18_2_c_b4","SF18",2,"c","b4","",0.003060964,2.24,107,0.00389734,52.13,0.587178968,32.62105376,"",3.94081382466304,NA,43251,"SF_fullcurve1_053151",0,32.62105376,NA,31,5,31,2018,43251,"Sperry","18","SF","SF.2","SF18_2_c",13.2282321163592,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,431.518871017513,461.725191988739,276,NA,1190.99208400834
"227","SF18_2_c_b5","SF18",2,"c","b5","",0.002050486,1.6,48,0.002610759,37.537,0.546257184,30.34762131,"",2.01061929829747,NA,43251,"SF_fullcurve1_053153",0,30.34762131,NA,18,5,31,2018,43251,"Sperry","18","SF","SF.2","SF18_2_c",18.6693721838765,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,566.571037131731,271.954097823231,132,NA,747.873769013885
"228","SF18_7_b_b1","SF18",7,"b","b1","",0.005426764,1.08,83,0.00690957,57.226,0.948303894,52.68354967,"",0.916088417786784,NA,43251,"SF_fullcurve2_06_060118",0,52.68354967,70,39,5,31,2018,43251,"Sperry","18","SF","SF.7","SF18_7_b",62.4677693647243,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,3291.02383010056,2731.54977898346,244,NA,8030.09814544536
"229","SF18_7_b_b2","SF18",7,"b","b2","",0.003866981,1.95,74,0.004923593,35.689,1.083521822,60.19565676,"",2.9864765163188,NA,43251,"SF_fullcurve2_06_060118",0,60.19565676,70,36,5,31,2018,43251,"Sperry","18","SF","SF.7","SF18_7_b",11.9502027908095,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,719.350305407964,532.319226001894,220,NA,1582.57067189752
"231","SF18_7_b_b4","SF18",7,"b","b4","",0.002491233,1.595,118,0.003171936,78.473,0.317463747,17.63687483,"",1.99807256263719,NA,43251,"SF_fullcurve2_06_060118",0,17.63687483,132,43,5,31,2018,43251,"Sperry","18","SF","SF.7","SF18_7_b",39.2743494242401,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,692.676784825005,817.358606093506,322,NA,2230.41924713652
"232","SF18_7_b_b5","SF18",7,"b","b5","",0.002942601,1.86,85,0.003746636,70.38,0.418101871,23.22788173,"",2.71716348608981,NA,43251,"SF_fullcurve2_06_060118",0,23.22788173,256,50,5,31,2018,43251,"Sperry","18","SF","SF.7","SF18_7_b",25.9020115500233,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,601.648860853036,511.401531725081,270,NA,1624.4519243032
"233","SF18_7_b_b6","SF18",7,"b","b6","",0.001518883,1.76,44,0.001933902,30.518,0.497700757,27.65004204,"",2.43284935093994,NA,43251,"SF_fullcurve2_06_060118",0,27.65004204,256,28,5,31,2018,43251,"Sperry","18","SF","SF.7","SF18_7_b",12.5441388256159,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,346.845965883875,152.612224988905,144,NA,499.45819087278
"234","SF18_7_b_b7","SF18",7,"b","b7","",0.001226237,1.585,57.09,0.001561293,35.456,0.345847559,19.21375325,"length originally 5709, changed to 57.09 on 5/29/19",1.97309690104115,NA,43251,"SF_fullcurve2_06_060118",0,19.21375325,140,48,5,31,2018,43251,"Sperry","18","SF","SF.7","SF18_7_b",17.9697205855884,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,345.265777302942,197.11223226225,210.18,NA,725.679610735323
"239","SF18_8_b_b5","SF18",8,"b","b5","",0.003658421,2.36,190,0.004658046,54.276,0.674040331,37.44668508,"",4.37435361085843,NA,43251,"SF_fullcurve2_06_060118",0,37.44668508,NA,52,5,31,2018,43251,"Sperry","18","SF","SF.8","SF18_8_b",12.4077760575348,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,464.630082569669,882.797156882371,484,NA,2248.8095996372
"240","SF18_8_b_b6","SF18",8,"b","b6","",0.001734364,2.17,153,0.00220826,48.566,0.357114768,19.83970931,"",3.69836141162224,NA,43251,"SF_fullcurve2_06_060118",0,19.83970931,NA,58,5,31,2018,43251,"Sperry","18","SF","SF.8","SF18_8_b",13.1317615004795,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,260.530330897763,398.611406273577,422,NA,1099.43799638856
"241","SF18_9_c_b1","SF18",9,"c","b1","",0.000890521,2.1,116,0.001133847,64.543,0.137973366,7.665187004,"",3.46360590058275,NA,43251,"SF_fullcurve2_06_060118",0,7.665187004,NA,89,5,31,2018,43251,"Sperry","18","SF","SF.9","SF18_9_c",18.6346258357917,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,142.837891780914,165.69195446586,410,NA,585.635356301746
"242","SF18_9_c_b2","SF18",9,"c","b2","",0.001098017,2.24,106,0.001398038,56.739,0.193520625,10.75114586,"",3.94081382466304,NA,43251,"SF_fullcurve2_06_060118",0,10.75114586,NA,48,5,31,2018,43251,"Sperry","18","SF","SF.9","SF18_9_c",14.3977874937676,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,154.792713406779,164.080276211186,308,NA,476.761557292881
"243","SF18_9_c_b3","SF18",9,"c","b3","",0.003752487,1.9,74.2,0.004777815,64.93,0.577928137,32.10711871,"",2.83528736986479,NA,43251,"SF_fullcurve2_06_060118",0,32.10711871,NA,35,5,31,2018,43251,"Sperry","18","SF","SF.9","SF18_9_c",22.9006769084914,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,735.274752040291,545.573866013896,218.4,NA,1605.840058456
"244","SF18_9_c_b4","SF18",9,"c","b4","",0.002777779,2.5,106,0.003536778,74.286,0.373930396,20.77391086,"",4.90873852123405,NA,43251,"SF_fullcurve2_06_060118",0,20.77391086,NA,44.5,5,31,2018,43251,"Sperry","18","SF","SF.9","SF18_9_c",15.1334196512314,981.6850146,1284.692519,290.5950043,454.6725068,7.928645656,23.48758337,2.641083274,33.32750004,104,181,314.380310841654,333.243129492153,301,NA,946.284735633377
"246","SF22_3_c_b1","SF22",3,"c","b1","",0.001855805,NA,NA,0.002362884,39.494,0.469895337,26.1052965,"",NA,NA,43260,"SF_fullcurve3_060918",0,26.1052965,268,NA,6,9,2018,43260,"Sperry","22","SF","SF.3","SF22_3_c",NA,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,189,NA,NA,NA,NA,NA
"260","SF22_3_c_b2","SF22",3,"c","b2","",0.00097696,NA,NA,0.001243904,38.568,0.253308462,14.07269231,"",NA,NA,43260,"SF_fullcurve3_060918",0,14.07269231,268,NA,6,9,2018,43260,"Sperry","22","SF","SF.3","SF22_3_c",NA,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,189,NA,NA,NA,NA,NA
"262","SF22_3_c_b3","SF22",3,"c","b3","",0.000737125,NA,NA,0.000938537,30.22,0.243919631,13.55109062,"",NA,NA,43260,"SF_fullcurve3_060918",0,13.55109062,268,NA,6,9,2018,43260,"Sperry","22","SF","SF.3","SF22_3_c",NA,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,189,NA,NA,NA,NA,NA
"263","SF22_3_c_b4","SF22",3,"c","b4","",0.001187802,1.48,30,0.001512357,31.22,0.380462015,21.1367786,"",1.72033613710577,NA,43251,"SF_fullcurve1_053131",0,21.1367786,NA,19,5,31,2018,43251,"Sperry","22","SF","SF.3","SF22_3_c",18.1476162283746,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,181,383.582146336922,115.074643901076,98,NA,375.910503410183
"264","SF22_3_c_b4","SF22",3,"c","b4","",0.000642776,NA,NA,0.000818408,28.586,0.224856886,12.49204922,"",NA,NA,43260,"SF_fullcurve3_060918",0,12.49204922,290,NA,6,9,2018,43260,"Sperry","22","SF","SF.3","SF22_3_c",NA,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,189,NA,NA,NA,NA,NA
"265","SF22_3_c_b5","SF22",3,"c","b5","",0.001509383,1.66,36.5,0.001921805,39.779,0.379442076,21.08011532,"",2.16424317905801,NA,43251,"SF_fullcurve1_053133",0,21.08011532,NA,21,5,31,2018,43251,"Sperry","22","SF","SF.3","SF22_3_c",18.3800972020685,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,181,387.454568612414,141.420917543531,115,NA,445.572753904276
"267","SF22_3_c_b5","SF22",3,"c","b5","",0.001268341,NA,NA,0.001614902,26.377,0.480851252,26.71395845,"",NA,NA,43260,"SF_fullcurve3_060918",0,26.71395845,290,NA,6,9,2018,43260,"Sperry","22","SF","SF.3","SF22_3_c",NA,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,189,NA,NA,NA,NA,NA
"273","SF22_4_b_b1","SF22",4,"b","b1","",0.000661469,1.685,60,0.000296642,22.603,0.292646496,16.25813868,"weird initial sample? May have messed with it a lot",2.22992210047212,NA,43230,"SF_reprise_051018",0,17.34201459,NA,NA,5,10,2018,43230,"Sperry","22","SF","SF.4","SF22_4_b",10.1362285235051,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,160,175.7826229422,105.46957376532,NA,NA,NA
"275","SF22_4_b_b3","SF22",4,"b","b3","",0.000816906,1.7,30.5,NA,33.615,0.243018178,13.50100987,"little branch that broke at goober",2.26980069221863,NA,43230,"SF_reprise_051018",0,14.75109537,NA,NA,5,10,2018,43230,"Sperry","22","SF","SF.4","SF22_4_b",14.809670344731,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,160,218.458859653387,66.6299521942831,NA,NA,NA
"276","Sf22_4_b_b4","SF22",4,"b","b4","",0.001619063,1.76,77,NA,56.2,0.288089539,16.00497441,"",2.43284935093994,NA,43230,"SF_reprise_051018",0,17.32648606,NA,NA,5,10,2018,43230,"Sperry","22","SF","SF.4","SF22_4_b",23.1004850252183,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,160,400.250231768683,308.192678461886,NA,NA,NA
"277","SF22_5_a_b2","SF22",5,"a","b2","",0.001711871,2.07,75.4,0.002179622,63.98,0.267563503,14.86463907,"",3.36535259034173,NA,43231,"SF_reprise2_051118",0,16.24098573,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.5","SF22_5_a",19.011380912543,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,308.763566108206,232.807728845587,NA,NA,NA
"280","SF22_5_a_b4low","SF22",5,"a","b4","low",0.002877809,1.89,70.33,0.003664139,42.46,0.677769348,37.65385264,"had very small open vessel. Smaller value still usable???",2.80552077947202,NA,43231,"SF_reprise2_051118",0,41.14029817,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.5","SF22_5_a",15.1344450237829,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,622.635580915903,437.899604058154,NA,NA,NA
"281","SF22_5-a_b1","SF22",5,"a","b1","",0.002314404,2.14,58.21,0.00294679,34.37,0.67337901,37.40994502,"",3.59680942909495,NA,43231,"SF_reprise2_051118",0,40.87380665,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.5","SF22_5_a",9.55569114170398,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,390.577472133126,227.355146528693,NA,NA,NA
"282","SF22_6_a_b1","SF22",6,"a","b1","",0.000544669,1.39,32.73,0.000693494,26.08,0.208845331,11.6025184,"weird small branch",1.51746779150021,NA,43231,"SF_reprise2_051118",0,12.67681879,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.6","SF22_6_a",17.1865262288148,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,217.870478632267,71.309007656341,NA,NA,NA
"283","SF22_6_a_b2","SF22",6,"a","b2","",0.000758555,1.83,58.96,0.000965822,36.77,0.206297309,11.46096159,"",2.63021990940171,NA,43231,"SF_reprise2_051118",0,12.52215495,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.6","SF22_6_a",13.9798196601606,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,175.057467957588,103.213883107794,NA,NA,NA
"284","SF22_6_a_b3","SF22",6,"a","b3","",0.000817782,2.33,84.71,0.001041232,37.219,0.219721537,12.20675208,"",4.26384808926841,NA,43231,"SF_reprise2_051118",0,13.33699967,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.6","SF22_6_a",8.72896951785776,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,116.418263579109,98.6179110778633,NA,NA,NA
"285","SF22_7_c_b1","SF22",7,"c","b1","",0.002452128,1.45,60.46,0.003122146,52.689,0.465396596,25.85536643,"",1.65129963854314,NA,43231,"SF_reprise2_051118",0,28.24936652,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.7","SF22_7_c",31.9075949453275,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,901.369344382255,544.967905613511,NA,NA,NA
"286","SF22_7_c_b2","SF22",7,"c","b2","",0.001108658,1.69,51.64,0.001411587,48.98,0.226349042,12.57494675,"",2.24317569447945,NA,43231,"SF_reprise2_051118",0,13.73928622,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.7","SF22_7_c",21.8351153324913,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,299.998899199808,154.919431546781,NA,NA,NA
"287","SF22_7_c_b3","SF22",7,"c","b3","",0.003715835,1.82,58,0.004731148,69.376,0.535608171,29.75600952,"",2.60155287643771,NA,43231,"SF_reprise2_051118",0,32.51117795,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.7","SF22_7_c",26.6671496967596,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,866.980449210641,502.848660542172,NA,NA,NA
"288","SF22_7_c_b4","SF22",7,"c","b4","",0.001554632,1.86,56.53,0.001979418,41.525,0.374384541,20.79914118,"",2.71716348608981,NA,43231,"SF_reprise2_051118",0,22.72497526,NA,NA,5,11,2018,43231,"Sperry","22","SF","SF.7","SF22_7_c",15.2824812391975,993.3000148,1367.29002,354.3625053,471.685007,7.802395659,24.51885417,1.852583292,35.45325004,356,161,347.294008072177,196.325302763202,NA,NA,NA
"289","SF26_7_a_b1","SF26",7,"a","b1","",0.001360601,1.77,57,0.001732371,46.142,0.294872548,16.38180821,"",2.46057390610787,NA,43231,"SF_reprise2_051118",0,17.8986326,NA,NA,5,11,2018,43231,"Sperry","26","SF","SF.7","SF26_7_a",18.752535693182,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,161,335.644746690651,191.317505613671,NA,NA,NA
"291","SF26_7_a_b3","SF26",7,"a","b3","",0.002199552,1.91,53.3,0.002800556,38.711,0.568198228,31.56656824,"",2.86521103989023,NA,43231,"SF_reprise2_051118",0,34.48937993,NA,NA,5,11,2018,43231,"Sperry","26","SF","SF.7","SF26_7_a",13.5106976278728,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,161,465.975583607056,248.364986062561,NA,NA,NA
"292","SF26_7_a_b4","SF26",7,"a","b4","",0.004008999,1.985,62.48,0.005104415,75.56,0.530571541,29.47619671,"",3.09464547837271,NA,43231,"SF_reprise2_051118",0,32.20545671,NA,NA,5,11,2018,43231,"Sperry","26","SF","SF.7","SF26_7_a",24.4163670856839,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,161,786.340253193462,491.305390195275,NA,NA,NA
"293","SF26_8_b_b1","SF26",8,"b","b1","",0.000908221,1.15,47,0.001156383,44.9,0.202276463,11.2375813,"",1.03868907109313,NA,43232,"SF_reprise2_051218",0,12.27809143,NA,NA,5,12,2018,43232,"Sperry","26","SF","SF.8","SF26_8_b",43.2275656397798,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,162,530.752003221543,249.453441514125,NA,NA,NA
"294","SF26_8_b_b2","SF26",8,"b","b2","",0.000857434,1.71,120,0.001091718,22.25,0.385363427,21.40907928,"",2.29658276959048,NA,43232,"SF_reprise2_051218",0,23.39138874,NA,NA,5,12,2018,43232,"Sperry","26","SF","SF.8","SF26_8_b",9.68830746908703,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,162,226.62296624206,271.947559490472,NA,NA,NA
"296","SF26_9_c_b_8","SF26",9,"c","b8","",0.002096684,2.03,117,0.00266958,47.382,0.442506373,24.58368737,"",3.23654729154454,NA,43232,"SF_reprise_051218",0,26.85994015,NA,NA,5,12,2018,43232,"Sperry","26","SF","SF.9","SF26_9_c",14.6396748546777,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,162,393.220790412104,460.068324782162,NA,NA,NA
"302","SF26_9_c_b6","SF26",9,"c","b6","",0.003371475,1.93,51,0.004292695,36.613,0.920840973,51.15783185,"",2.92552961883916,NA,43232,"SF_reprise_051218",0,55.89463782,NA,NA,5,12,2018,43232,"Sperry","26","SF","SF.9","SF26_9_c",12.5149989130953,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,162,699.521331565153,356.755879098228,NA,NA,NA
"303","SF26_9_c_b7","SF26",9,"c","b7","",0.003673172,1.72,83,0.004676828,47.54,0.772648747,42.92493039,"high K, but didn't seem to have open vessels. Long branch with mesophyll still on leaf petioles. Also glued the shit out of it.",2.32352192659501,NA,43232,"SF_reprise_051218",0,46.89943555,NA,NA,5,12,2018,43232,"Sperry","26","SF","SF.9","SF26_9_c",20.4603190767677,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,162,959.577415873303,796.449255174842,NA,NA,NA
"304","SF26_9_c_b9","SF26",9,"c","b9","",0.001230617,2.35,126,0.00156687,51.948,0.236894042,13.16078014,"",4.33736135736241,NA,43232,"SF_reprise_051218",0,14.37936309,NA,NA,5,12,2018,43232,"Sperry","26","SF","SF.9","SF26_9_c",11.9768669750842,985.8075147,1351.91752,355.4100053,560.4525084,8.560978975,23.0505417,3.066999931,32.80875009,665,162,172.219718915365,216.99684583336,NA,NA,NA
"311","SF3_4_b_b1","SF3",4,"b","b1","",0.002274741,1.535,45.74,0.00289629,45.294,0.502216841,27.90093561,"",1.85057478755115,NA,43231,"SF_reprise_051118",0,30.48433904,NA,NA,5,11,2018,43231,"Sperry","3","SF","SF.4","SF3_4_b",24.4756387608291,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,161,746.123670205679,341.276966752077,NA,NA,NA
"312","SF3_4_b_b2","SF3",4,"b","b2","",0.001128173,1.56,69.65,0.001436435,37.136,0.303795091,16.87750505,"",1.91134497044403,NA,43231,"SF_reprise_051118",0,18.440227,NA,NA,5,11,2018,43231,"Sperry","3","SF","SF.4","SF3_4_b",19.4292503834998,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,161,358.279787511573,249.54187200181,NA,NA,NA
"313","SF3_4_b_b3","SF3",4,"b","b3","",0.002779942,1.995,55.7,0.003539531,49.49,0.561717831,31.20654619,"",3.12590432527593,NA,43231,"SF_reprise_051118",0,34.09602272,NA,NA,5,11,2018,43231,"Sperry","3","SF","SF.4","SF3_4_b",15.8322184079103,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,161,539.815678544112,300.67733294907,NA,NA,NA
"315","SF3_6_c_b1","SF3",6,"c","b1","",0.001318379,NA,NA,0.001678612,25.557,0.515858254,28.6587919,"",NA,NA,43260,"SF_fullcurve3_060918",0,28.6587919,182,NA,6,9,2018,43260,"Sperry","3","SF","SF.6","SF3_6_c",NA,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,189,NA,NA,NA,NA,NA
"328","SF3_6_c_b2_end","SF3",6,"c","b2","end",0.005578137,NA,NA,0.007102304,81.595,0.683637124,37.97984021,"weird falling k?",NA,NA,43260,"SF_fullcurve3_060918",0,37.97984021,182,NA,6,9,2018,43260,"Sperry","3","SF","SF.6","SF3_6_c",NA,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,189,NA,NA,NA,NA,NA
"337","SF3_6_c_b3","SF3",6,"c","b3","",0.002397146,NA,NA,0.003052141,69.589,0.344471952,19.13733066,"",NA,NA,43260,"SF_fullcurve3_060918",0,19.13733066,182,NA,6,9,2018,43260,"Sperry","3","SF","SF.6","SF3_6_c",NA,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,189,NA,NA,NA,NA,NA
"339","SF3_6_c_b5","SF3",6,"c","b5","",0.000929571,NA,NA,0.001183566,31.206,0.29788211,16.5490061,"",NA,NA,43260,"SF_fullcurve3_060918",0,16.5490061,280,NA,6,9,2018,43260,"Sperry","3","SF","SF.6","SF3_6_c",NA,671.70251,1144.422517,456.0125068,849.1050127,7.29620817,22.08297918,1.818499959,32.57500011,654,189,NA,NA,NA,NA,NA
